Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations
EPHA8,10,9,2.0,0.0,0.2,0.0217391304347826,0.0,0.06451612903225827,0.2,0.0,0.09225806451612914,2.3978952727983707
CPS1,10,9,2.0,0.0,0.2,0.0217391304347826,0.0,0.06451612903225827,0.2,0.0,0.09225806451612914,2.3978952727983707
HECW1,10,9,2.0,0.0,0.2,0.0217391304347826,0.0,0.06451612903225827,0.2,0.0,0.09225806451612914,2.3978952727983707
MYH15,14,13,2.0,0.0,0.1428571428571428,0.0314009661835748,0.0,0.09677419354838705,0.1428571428571428,0.0,0.09124423963133636,2.70805020110221
TENM4,14,13,2.0,0.0,0.1428571428571428,0.0314009661835748,0.0,0.09677419354838705,0.1428571428571428,0.0,0.09124423963133636,2.70805020110221
FER1L6,14,13,2.0,0.0,0.1428571428571428,0.0314009661835748,0.0,0.09677419354838705,0.1428571428571428,0.0,0.09124423963133636,2.70805020110221
NUP98,9,7,2.0,0.0,0.2222222222222222,0.0169082125603864,0.0,0.048387096774193526,0.2222222222222222,0.0,0.09086021505376343,2.302585092994046
B4GALNT3,9,7,2.0,0.0,0.2222222222222222,0.0169082125603864,0.0,0.048387096774193526,0.2222222222222222,0.0,0.09086021505376343,2.302585092994046
PER1,9,7,2.0,0.0,0.2222222222222222,0.0169082125603864,0.0,0.048387096774193526,0.2222222222222222,0.0,0.09086021505376343,2.302585092994046
DRP2,9,7,2.0,0.0,0.2222222222222222,0.0169082125603864,0.0,0.048387096774193526,0.2222222222222222,0.0,0.09086021505376343,2.302585092994046
PPP1R3A,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
SMARCA4,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
PKD1L1,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
SFMBT2,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
NPAS3,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
CRACD,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
NAV2,11,10,2.0,0.0,0.1818181818181818,0.0241545893719806,0.0,0.0725806451612903,0.1818181818181818,0.0,0.09083577712609969,2.4849066497880004
ANKHD1-EIF4EBP3,13,12,2.0,0.0,0.1538461538461538,0.0289855072463768,0.0,0.08870967741935504,0.1538461538461538,0.0,0.09050868486352365,2.6390573296152584
IVL,13,12,2.0,0.0,0.1538461538461538,0.0289855072463768,0.0,0.08870967741935504,0.1538461538461538,0.0,0.09050868486352365,2.6390573296152584
FANCM,13,12,2.0,0.0,0.1538461538461538,0.0289855072463768,0.0,0.08870967741935504,0.1538461538461538,0.0,0.09050868486352365,2.6390573296152584
TMEM132D,13,12,2.0,0.0,0.1538461538461538,0.0289855072463768,0.0,0.08870967741935504,0.1538461538461538,0.0,0.09050868486352365,2.6390573296152584
SPEN,13,12,2.0,0.0,0.1538461538461538,0.0289855072463768,0.0,0.08870967741935504,0.1538461538461538,0.0,0.09050868486352365,2.6390573296152584
PRR12,13,12,2.0,0.0,0.1538461538461538,0.0289855072463768,0.0,0.08870967741935504,0.1538461538461538,0.0,0.09050868486352365,2.6390573296152584
SCRIB,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
NBEAL2,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
MYOM1,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
PDZRN3,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
TCF20,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
KALRN,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
MMRN1,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
SPAG17,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
CARD11,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
ROR2,12,11,2.0,0.0,0.1666666666666666,0.0265700483091787,0.0,0.08064516129032266,0.1666666666666666,0.0,0.09032258064516131,2.5649493574615367
DCHS2,22,20,1.0,0.0,0.0454545454545454,0.0483091787439613,0.0,0.15322580645161293,0.0454545454545454,0.0,0.09024926686217008,3.1354942159291497
DSCAM,18,15,2.0,0.0,0.1111111111111111,0.036231884057971,0.0,0.11290322580645179,0.1111111111111111,0.0,0.08978494623655922,2.9444389791664403
C3,19,19,1.0,0.0,0.0526315789473684,0.0458937198067632,0.0,0.14516129032258057,0.0526315789473684,0.0,0.0883701188455008,2.995732273553991
DNAH17,19,19,1.0,0.0,0.0526315789473684,0.0458937198067632,0.0,0.14516129032258057,0.0526315789473684,0.0,0.0883701188455008,2.995732273553991
MINAR1,10,8,2.0,0.0,0.2,0.0193236714975845,0.0,0.056451612903225895,0.2,0.0,0.08822580645161295,2.3978952727983707
COL6A6,20,19,1.0,0.0,0.05,0.0458937198067632,0.0,0.14516129032258057,0.05,0.0,0.08758064516129029,3.044522437723423
MYO3A,20,19,1.0,0.0,0.05,0.0458937198067632,0.0,0.14516129032258057,0.05,0.0,0.08758064516129029,3.044522437723423
MDN1,14,12,2.0,0.0,0.1428571428571428,0.0289855072463768,0.0,0.08870967741935504,0.1428571428571428,0.0,0.08721198156682036,2.70805020110221
CPAMD8,14,12,2.0,0.0,0.1428571428571428,0.0289855072463768,0.0,0.08870967741935504,0.1428571428571428,0.0,0.08721198156682036,2.70805020110221
MAGI2,14,12,2.0,0.0,0.1428571428571428,0.0289855072463768,0.0,0.08870967741935504,0.1428571428571428,0.0,0.08721198156682036,2.70805020110221
CAST,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SERPINB2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DDX53,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
RRBP1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TTC21A,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SENP5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ANKRD27,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EPB41L4A,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TAT,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
H3C11,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ABHD2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
HCFC1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BTBD11,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BTBD1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NCOA1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NCSTN,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
OSBPL8,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PDXK,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PSKH1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TAS1R3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EML4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ENPP6,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ENPP2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DCDC2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ZFP1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TBC1D26,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DPP3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BOP1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ZFP42,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SETDB1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CDC27,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CAMTA2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PASK,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLAAT5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
OR2A12,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
FNIP2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ENTHD1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CCER1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TOX2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PASD1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ADGRE5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
VWA7,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ZNF502,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
RXYLT1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PIK3R2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GSG1L,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GSDMD,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NEURL1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PIN4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
RNF216,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SF1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TTYH2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TTLL9,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DAXX,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
OR5F1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
FAM90A1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLEKHG7,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SYT7,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ACSM5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLD1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
RIN2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SF3B2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
HLCS,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PRSS35,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BMPR2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DPYSL4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BRAP,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CBARP,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ADAMTSL5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GUF1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NEUROD4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
VPS33A,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ALG9,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TGM5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GDI2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CYP2C8,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
RNF148,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLCH1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLCB3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLEKHA7,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLEKHA1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BPIFA1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EXT1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DPY19L1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
FOXD3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CXCR3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
WEE2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
OR5D13,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PLXNC1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EIPR1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
AGAP1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
AFMID,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ACTL9,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CYP17A1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ALPG,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ALOX15B,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GJA5,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GLYAT,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NPAS4,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
GJD2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NR1H3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ABCC12,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PCCA,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PCBP3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PMS1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EIF4G3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TMEM67,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
BPIFA3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TMEM63B,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
ZNF470,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
SV2B,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
NAA16,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
MYRF,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
CLCN3,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
USP16,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
RLF,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
MYO1G,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
OR11L1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
MYO7B,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
FKRP,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
USP29,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
OR4K17,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
HNRNPUL2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
XPOT,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
DENND1A,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PIGQ,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EPX,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PALM2AKAP2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
EPS8L2,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
PIDD1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
TMCC1,4,4,1.0,0.0,0.25,0.0096618357487922,0.0,0.024193548387096767,0.25,0.0,0.08709677419354839,1.6094379124341003
